WirtEinh,EQ_übergeordnet,Equipment,EQ-Bezeichnung,EQ-Klasse,EQ-Klasse-Bezeichnung,Gewerk,Anlagenausprägung,EQ-Menge,EQ-Merkmal_001,EQ-Merkmal_002,EQ-Merkmal_003,EQ-Merkmal_004,EQ-Merkmal_005,EQ-Merkmal_006,EQ-Merkmal_007,EQ-Merkmal_008,EQ-Merkmal_009,EQ-Merkmal_010,EQ-Merkmal_011,EQ-Merkmal_012,EQ-Merkmal_013,EQ-Merkmal_014,EQ-Merkmal_015,EQ-Merkmal_016,EQ-Merkmal_017,EQ-Merkmal_018,EQ-Merkmal_019,EQ-Merkmal_020,EQ-Merkmal_021,EQ-Merkmal_022,EQ-Merkmal_023,EQ-Merkmal_024,EQ-Merkmal_025,EQ-Merkmal_026,EQ-Merkmal_027,EQ-Merkmal_028,EQ-Merkmal_029,EQ-Merkmal_030,EQ-Merkmal_031,EQ-Merkmal_032,EQ-Merkmal_033,EQ-Merkmal_034,EQ-Merkmal_035,EQ-Merkmal_036,EQ-Merkmal_037,EQ-Merkmal_038,EQ-Merkmal_039,EQ-Merkmal_040,EQ-Merkmal_041,EQ-Merkmal_042,EQ-Merkmal_043,EQ-Merkmal_044,EQ-Merkmal_045,EQ-Merkmal_046,EQ-Merkmal_047,EQ-Merkmal_048,EQ-Merkmal_049,EQ-Merkmal_050,EQ-Merkmal_051,EQ-Merkmal_052
26287,1003859985.0,1001394902,L001_x_x_x_Esch_1.Og_DIV_Mitte-Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82184,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859985.0,1001394947,L002_x_x_x_Esch_1.Og_DIV_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82173,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859986.0,1001394952,L003_x_x_x_Esch_EG_HVT_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82150,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859987.0,1001394953,L007_x_x_x_Esch_2.Ug_Mitte-Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82142,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859986.0,1001394959,L004_x_x_x_Esch_1.Ug_Dust_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82177,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859986.0,1001394960,Z004_x_x_x_Esch_1.Ug_Dust_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859987.0,1001394963,Z006_x_x_x_Esch_1.Ug_BBN_Mitte-Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859987.0,1001394964,L006_x_x_x_Esch_1.Ug_BBN_Mitte-Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82141,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001394967,Z008_x_x_x_Esch_1.Ug_Vrst_West,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001394968,L008_x_x_x_Esch_1.Ug_Vrst_West,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82172,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001394970,Z009_x_x_x_Esch_1.Ug_Vrst_Mitte-West,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001394972,L009_x_x_x_Esch_1.Ug_Vrst_Mitte-West,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82227,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859989.0,1001394979,Z012_x_x_x_Esch_2.Ug_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859989.0,1001394980,L012_x_x_x_Esch_2.Ug_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82151,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859989.0,1001394982,Z013_x_x_x_Esch_2.Ug_Muffenraum_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859989.0,1001394983,L013_x_x_x_Esch_2.Ug_Muffenraum_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82218,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859987.0,1001394984,Z005_x_x_x_Esch_EG_DIV_Mitte-Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859987.0,1001394986,L005_x_x_x_Esch_EG_DIV_Mitte-Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82156,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001423072,Z010_x_x_x_Esch_2.Ug_Mitte_Kriechgang,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001423076,L010_x_x_x_Esch_2.Ug_Mitte_Kriechgang,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82157,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003859988.0,1001423077,F011_x_x_x_Esch_2.Ug_West_Kriechgang,35603,IZS-Komponenten,"BuES, GLT, IZS",Flucht- /Liefertür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1000702977.0,1001475366,BSK RLT-Anlage fensterlose Räume,3123,Brandschutzklappen,RLT,Brandschutzklappen,12,Asbesthaltige BSK enthalten: nein,"Sonderbau-Prüfungen: Nein, keine",,,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 439,"Bezeichn. Kostengr. DIN 276-1: Lufttechnische Anlagen, sonst.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1000701214.0,1001475452,Kantine BSK Zuluftanlage Speisesaal,3123,Brandschutzklappen,RLT,Brandschutzklappen,2,Asbesthaltige BSK enthalten: nein,Sonderbau-Prüfungen: ja,,,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 439,"Bezeichn. Kostengr. DIN 276-1: Lufttechnische Anlagen, sonst.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1004502205.0,1001475455,Kantine BSK Zuluftanlage Küche,3123,Brandschutzklappen,RLT,Brandschutzklappen,3,Asbesthaltige BSK enthalten: nein,Sonderbau-Prüfungen: ja,,,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 439,"Bezeichn. Kostengr. DIN 276-1: Lufttechnische Anlagen, sonst.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1001486694,Feuer-/Rauchschutz-TÜR SS  2.UG,35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,35,Technikart 35404: nur selbstschließend,,,,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1001747802,Kantine Sonnenschutz außen,3991,kraftbetätigte Einrichtungen,Türen und Tore,"Sonnenschutz, außen",23,Nutzung: GemVerpflEinrichtung,,,,,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1001747807,Kantine kraftbetätigte Jalousien innen,3991,kraftbetätigte Einrichtungen,Türen und Tore,"Sonnenschutz, innen",2,Nutzung: GemVerpflEinrichtung,,,,,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1001747810,"Notbeleuchtung ""§-Pflicht""",3440,Sicherheitsbeleuchtung; Anlagen,Elektro,Sicherheitsbeleuchtung,1,Anzahl Leuchten 230V/24-60V: 67,,Anlagenselbsttest: Nein,optische Störmeldung: Ja,,"Eigene Batterien: keine, auf GEV geschaltet",Art der eigenen Batterie: keine eigene Batterie,,,oNEA-Berechtigung: Nein,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1001768411,Feuer-/Rauchschutz-TÜR FA,35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,4,Technikart 35404: nur mit Feststellanlage,Anzahl automatische Melder: 4,,Intervall Inspektion: Feststellanlage Inspektion 1M,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129306,Feuerlöscher Pulver,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,1,Löschmittel Feuerlöscher: Pulver 10 bis 50 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129311,BSK ohne Lüftung,3123,Brandschutzklappen,RLT,Brandschutzklappen,2,Asbesthaltige BSK enthalten: nein,"Sonderbau-Prüfungen: Nein, keine",,,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 439,"Bezeichn. Kostengr. DIN 276-1: Lufttechnische Anlagen, sonst.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129313,Abluftventilator Raum 0142,31223,Ventilatoren,RLT,Wand-/Fensterventilator,1,,Hygiene VDI 6022: Nein,"Nutzung RLT: Gebäude, Büro",zugehörige Verbraucher: Sonstige,,Schnittstelle BuES/GLT: keine,Zwischenkontrolle RLT: keine Zwischenprfg. erforderl.,"Sonderbau-Prüfungen: Nein, keine",Kostengruppe DIN 276-1: 431,Bezeichn. Kostengr. DIN 276-1: Lüftungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129319,Innenbeleuchtung Tiefkeller,3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129320,Nothandleuchte R.0112,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsveränd,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129334,kraftbetätigte Tür Raum T.020,3991,kraftbetätigte Einrichtungen,Türen und Tore,"Schranke, Tor, Tür, Rollgitter",1,Nutzung: sonstige Nutzung,Inspektion: jährlich ausreichend,,,,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129335,Fluchtwegbeleuchtung,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsfest,13,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129337,Codeanlage zu Kollokationsräume,35601,autarke Zutrittsanlagen,"BuES, GLT, IZS",autarke Zutrittsanlagen,1,,Schnittstelle BuES/GLT: keine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129338,RWA-Anlagen,35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,2,Auslösung: sonstige,Anzahl Entrauchungsklappen: 2,Nächster Akkutausch im Jahr: 2021,Schnittstelle BuES/GLT: sonst.Störmeldeanlage,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129344,Feuerlöscher Pulver,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,1,Löschmittel Feuerlöscher: Pulver 10 bis 50 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129345,Außenbeleuchtung,3420,Außenbeleuchtungseinrichtungen,Elektro,Außenbel.einr. ortsf. Leuchten,4,,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129346,Abwasserleitungsanlage,32301,Abwasserleitungsanlagen,Sanitär,Abwasserleitungsanlage,1,Nutzung: sonstige Nutzung,Medium Abwasser: Regenwasser,Rückstauverschluss: keiner vorhanden,,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129347,Abwasserleitungsanlage,32301,Abwasserleitungsanlagen,Sanitär,Abwasserleitungsanlage,1,Nutzung: sonstige Nutzung,Medium Abwasser: Regenwasser,Rückstauverschluss: keiner vorhanden,,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129348,Abwasserleitungsanlage,32301,Abwasserleitungsanlagen,Sanitär,Abwasserleitungsanlage,1,Nutzung: sonstige Nutzung,Medium Abwasser: Regenwasser,Rückstauverschluss: keiner vorhanden,,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129349,Niederspannungsleitungsanlage,33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,,Unterverteilungen Gesamt: 1,Anzahl UVT ohne USV: 1,,,Anzahl UVT mit USV: 0,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129351,Nothandleuchte,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsveränd,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129353,Heizölsperre,32304,"Abscheider, Sperren",Sanitär,Heizölsperre,1,,,,,Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129355,Wasserverteilanlage,32205,Wasserverteilanlagen,Sanitär,Wasserverteilanlage,1,Filter: kein Filter,Messwerterfassung: manuell (MobileX),,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129356,"Innenbeleuchtung, ortsfest",3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129357,Abwasserleitungsanlage,32301,Abwasserleitungsanlagen,Sanitär,Abwasserleitungsanlage,1,Nutzung: sonstige Nutzung,"Medium Abwasser: Abwasser, fäkalienfrei",Rückstauverschluss: keiner vorhanden,,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129359,Feuerlöscher CO²,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,1,Löschmittel Feuerlöscher: CO2 bis 6 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129367,Feuerlöscher Pulver,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,3,Löschmittel Feuerlöscher: Pulver 10 bis 50 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129368,Nothandleuchte,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsveränd,2,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129370,Feuerlöscher Pulver,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,1,Löschmittel Feuerlöscher: Pulver 10 bis 50 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129371,Feuerlöscher CO²,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,3,Löschmittel Feuerlöscher: CO2 bis 6 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129372,Niederspannungsleitungsanlage,33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 1,,Unterverteilungen Gesamt: 4,Anzahl UVT ohne USV: 4,,,Anzahl UVT mit USV: 0,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129373,"Innenbeleuchtung, ortsfest",3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129374,Abwasserleitungsanlage,32301,Abwasserleitungsanlagen,Sanitär,Abwasserleitungsanlage,1,Nutzung: sonstige Nutzung,"Medium Abwasser: Abwasser, fäkalienfrei",Rückstauverschluss: keiner vorhanden,,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129382,Steigleitung nass,39306,Steigleitungen,Brandschutz,Steigleitung,1,,Anzahl Wandhydranten: 2,Art der Leitung: nass,Vorlagebehälter: nicht vorhanden,Sonderbau-Prüfungen: ja,Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129383,Feuerlöscher Wasser,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,4,Löschmittel Feuerlöscher: Wasser bis 10 Liter,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129384,Feuer-/Rauchschutz-TÜR FA,35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,1,Technikart 35404: nur mit Feststellanlage,Anzahl automatische Melder: 1,,Intervall Inspektion: Feststellanlage Inspektion 1M,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129385,Kantine ÜSS Raum 0.718,31217,übergeordneter Schaltschrank,RLT,übergeordneter Schaltschrank,1,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 482,Bezeichn. Kostengr. DIN 276-1: Schaltschränke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129388,BSK ehemals Abluftanlage Masch.raum,3123,Brandschutzklappen,RLT,Brandschutzklappen,2,Asbesthaltige BSK enthalten: nein,"Sonderbau-Prüfungen: Nein, keine",,,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 439,"Bezeichn. Kostengr. DIN 276-1: Lufttechnische Anlagen, sonst.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129390,Kantine Türklingel-/sprechanlage,3590,"Meldeeinrichtungen, sonstige",Haustechn Einricht,Tür-Klingel-/Sprech-/Videoanl,1,,Schnittstelle BuES/GLT: keine,,,Kostengruppe DIN 276-1: 452,Bezeichn. Kostengr. DIN 276-1: Such- und Signalanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129391,Kantine Fluchtwegbeleuchtung,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsfest,6,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,Sonderbau-Prüfungen: ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
