WirtEinh,EQ_übergeordnet,Equipment,EQ-Bezeichnung,EQ-Klasse,EQ-Klasse-Bezeichnung,Gewerk,Anlagenausprägung,EQ-Menge,EQ-Merkmal_001,EQ-Merkmal_002,EQ-Merkmal_003,EQ-Merkmal_004,EQ-Merkmal_005,EQ-Merkmal_006,EQ-Merkmal_007,EQ-Merkmal_008,EQ-Merkmal_009,EQ-Merkmal_010,EQ-Merkmal_011,EQ-Merkmal_012,EQ-Merkmal_013,EQ-Merkmal_014,EQ-Merkmal_015,EQ-Merkmal_016,EQ-Merkmal_017,EQ-Merkmal_018,EQ-Merkmal_019,EQ-Merkmal_020,EQ-Merkmal_021,EQ-Merkmal_022,EQ-Merkmal_023,EQ-Merkmal_024,EQ-Merkmal_025,EQ-Merkmal_026,EQ-Merkmal_027,EQ-Merkmal_028,EQ-Merkmal_029,EQ-Merkmal_030,EQ-Merkmal_031,EQ-Merkmal_032,EQ-Merkmal_033,EQ-Merkmal_034,EQ-Merkmal_035,EQ-Merkmal_036,EQ-Merkmal_037,EQ-Merkmal_038,EQ-Merkmal_039,EQ-Merkmal_040,EQ-Merkmal_041,EQ-Merkmal_042,EQ-Merkmal_043,EQ-Merkmal_044,EQ-Merkmal_045,EQ-Merkmal_046,EQ-Merkmal_047,EQ-Merkmal_048,EQ-Merkmal_049,EQ-Merkmal_050,EQ-Merkmal_051,EQ-Merkmal_052
15859,,1000635360,Blitzschutz Katsgeb.,3330,Blitzschutz-/Erdungsanlage,Elektro,Blitzschutz/Erdung Gebäude,1,Ableiter Anzahl aussen: 4,,Blitzschutzklasse: III (ehemals mittel),Bruttogeschossfläche Gebäude: bis 200 m²,Gebäudeart: Bürogebäude,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 446,Bezeichn. Kostengr. DIN 276-1: Blitzschutz- u. Erdungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000635367,Blitzschutz Rechenzentrum,3330,Blitzschutz-/Erdungsanlage,Elektro,Blitzschutz/Erdung Gebäude,1,Ableiter Anzahl aussen: 15,,Blitzschutzklasse: II (ehemals hoch),Bruttogeschossfläche Gebäude: 1.001 bis 5.000 m²,Gebäudeart: gemischte Nutzung,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 446,Bezeichn. Kostengr. DIN 276-1: Blitzschutz- u. Erdungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636076,Feuerwehrlöschschläuche,39307,Feuerlöschschläuche/-armaturen,Brandschutz,Feuerlöschschläuche,15,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636226,EMA 118    RZ      ABGS,35401,Gefahrenmeldeanlagen,Brandschutz,Einbruch-/Überfallmeldeanlage,1,Anzahl Gruppen_Linien: 4,Anzahl Handmelder: 2,Anzahl automatische Melder: 10,,,,,Übertragung zur FW_POL_SMC: keine,Schnittstelle BuES/GLT: BuES,"Sonderbau-Prüfungen: Nein, keine",,,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636311,Türwächteranlage RZ,35601,autarke Zutrittsanlagen,"BuES, GLT, IZS",autarke Zutrittsanlagen,1,,Schnittstelle BuES/GLT: BuES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636333,BMA 2 OBZI 5.OG,35401,Gefahrenmeldeanlagen,Brandschutz,Brandmeldeanlage,1,Anzahl Gruppen_Linien: 1,Anzahl Handmelder: 0,Anzahl automatische Melder: 1,,,,,Übertragung zur FW_POL_SMC: keine,Schnittstelle BuES/GLT: GLT,"Sonderbau-Prüfungen: Nein, keine",,,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636339,Wassermelder (A),3590,"Meldeeinrichtungen, sonstige",Haustechn Einricht,Wasserwarnanlage,1,,Schnittstelle BuES/GLT: BuES,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636346,BMA 1 Erweiterungsbau              (VdS),35401,Gefahrenmeldeanlagen,Brandschutz,Brandmeldeanlage,1,Anzahl Gruppen_Linien: 9,Anzahl Handmelder: 0,Anzahl automatische Melder: 42,,,,,Übertragung zur FW_POL_SMC: keine,Schnittstelle BuES/GLT: GLT,"Sonderbau-Prüfungen: Nein, keine",,,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636352,BMA 2 Erweiterungsbau Kollo-Ra,35401,Gefahrenmeldeanlagen,Brandschutz,Brandmeldeanlage,1,Anzahl Gruppen_Linien: 2,Anzahl Handmelder: 0,Anzahl automatische Melder: 16,,,,,Übertragung zur FW_POL_SMC: keine,Schnittstelle BuES/GLT: BuES,"Sonderbau-Prüfungen: Nein, keine",,,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636365,Wassermeldeanl.0108 (A),3590,"Meldeeinrichtungen, sonstige",Haustechn Einricht,Wasserwarnanlage,1,,Schnittstelle BuES/GLT: BuES,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636591,Zugangsüberw. Codeschlösser,35601,autarke Zutrittsanlagen,"BuES, GLT, IZS",autarke Zutrittsanlagen,23,,Schnittstelle BuES/GLT: BuES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636620,Behinderten WC Notruf   RZ,3990,besondere Einrichtungen,Haustechn Einricht,Behinderten-WC,1,,,,Schnittstelle BuES/GLT: BuES,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 419,"Bezeichn. Kostengr. DIN 276-1: Abw.-, Wasser-, Gasanl., sonst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636627,Behinderten WC Notruf RZ,35601,autarke Zutrittsanlagen,"BuES, GLT, IZS",autarke Zutrittsanlagen,1,,Schnittstelle BuES/GLT: BuES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000636659,Gegensprechanl. 2,35601,autarke Zutrittsanlagen,"BuES, GLT, IZS",autarke Zutrittsanlagen,1,,Schnittstelle BuES/GLT: keine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637088,Beschallungsanl.,3520,Elektroakustische Anlagen,Haustechn Einricht,Beschallungsanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637100,Rundsprechanl. FeV,3520,Elektroakustische Anlagen,Haustechn Einricht,Beschallungsanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637133,Beschallungsanl. 1,3520,Elektroakustische Anlagen,Haustechn Einricht,Beschallungsanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637156,Beschallungsanl. 2,3520,Elektroakustische Anlagen,Haustechn Einricht,Beschallungsanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637167,Beschallungsanl. RZ,3520,Elektroakustische Anlagen,Haustechn Einricht,Beschallungsanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637254,Sprechanlage EG RZ,3520,Elektroakustische Anlagen,Haustechn Einricht,Wechsel- / Gegensprechanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637266,Sprechanlage 1.OG RZ,3520,Elektroakustische Anlagen,Haustechn Einricht,Wechsel- / Gegensprechanlage,1,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 454,Bezeichn. Kostengr. DIN 276-1: Elektroakustische anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637329,"Umlaufwasserheizer Gas 20,5 KW CL1",31111,Heizungsanlagen,Heizung,Heizungsanlage,1,System: Wasser,Wassererwärmung: Nein,,Energieart: Gas,,,,,,,,Gesamtleistung in KW: 21,Kessel Anzahl: 1,Lufterhitzer Anzahl: 0,Wärmetauscher Anzahl: 0,Regelkreise Anzahl: 1,Ausdehnungsgefäße Anzahl: 1,Brenner Anzahl: 1,Unterverteilungen Anzahl: 0,UVt Regelkreise Anzahl: 0,Fernwirken möglich: Nein,,Wärmemengenzähler vorhanden: Nein,Schnittstelle BuES/GLT: BuES,Kostengruppe DIN 276-1: 421,Bezeichn. Kostengr. DIN 276-1: Wärmeerzeugungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637355,"Fernwärme 0101,   siehe int.Vermerk!",31115,Fernwärmeheizungsanlagen,Heizung,Fernwärmeheizungsanlage,1,System: Wasser,Wassererwärmung: Ja,Hygiene TrinkwV/VDI 6023: Nein,Gesamtleistung in KW: 1500,Lufterhitzer Anzahl: 0,Wärmetauscher Anzahl: 3,Regelkreise Anzahl: 1,Ausdehnungsgefäße Anzahl: 3,Unterverteilungen Anzahl: 4,UVt Regelkreise Anzahl: 4,Fernwirken möglich: Ja,,Wärmemengenzähler vorhanden: Ja,Schnittstelle BuES/GLT: BuES,Kostengruppe DIN 276-1: 421,Bezeichn. Kostengr. DIN 276-1: Wärmeerzeugungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000637609,Rohrbegleith.,3990,besondere Einrichtungen,Haustechn Einricht,"Dachrinnen-, Rohrbegleitheiz.",2,,,,,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 369,"Bezeichn. Kostengr. DIN 276-1: Dächer, sonstiges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638191,"Schiebetor, kraftbetätigt",3991,kraftbetätigte Einrichtungen,Türen und Tore,"Schranke, Tor, Tür, Rollgitter",1,Nutzung: sonstige Nutzung,Inspektion: jährlich ausreichend,,,,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638200,"Schranken, kraftbetätigt",3991,kraftbetätigte Einrichtungen,Türen und Tore,"Schranke, Tor, Tür, Rollgitter",2,Nutzung: sonstige Nutzung,Inspektion: jährlich ausreichend,,,,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638207,"Rauchabzugsanl. Ost,               (VdS)",35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,1,Auslösung: sonstige,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638221,"Rauchabzugsanl. Nord,              (VdS)",35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,1,Auslösung: sonstige,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638239,"Rauchabzugsanl. Süd,               (VdS)",35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,1,Auslösung: sonstige,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638264,"Rauchabzugsanl. 5.OG,              (VdS)",35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,1,Auslösung: sonstige,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638281,Rauchabzugsanl. West RZ            (VdS),35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,1,Auslösung: sonstige,,,Schnittstelle BuES/GLT: GaBI über BACnet,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638296,Rauchabzugsanl.Ost RZ              (VdS),35403,RWA-Anlagen,Brandschutz,RWA-Anlagen,1,Auslösung: sonstige,,,Schnittstelle BuES/GLT: GaBI über BACnet,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 362,"Bezeichn. Kostengr. DIN 276-1: Dachfenster, Dachöffnungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638312,Feuer-/Rauchschutz-TÜR  [FA],35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,17,Technikart 35404: nur mit Feststellanlage,Anzahl automatische Melder: 19,,Intervall Inspektion: Feststellanlage Inspektion 1M,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638448,Heizungsunterverteilung Altbau,31111,Heizungsanlagen,Heizung,Heizungsanlage,1,System: Wasser,Wassererwärmung: Ja,Hygiene TrinkwV/VDI 6023: Nein,Energieart: Fremdheizung,,,,,,,,Gesamtleistung in KW: 2500,,Lufterhitzer Anzahl: 0,Wärmetauscher Anzahl: 0,Regelkreise Anzahl: 1,Ausdehnungsgefäße Anzahl: 0,,Unterverteilungen Anzahl: 0,UVt Regelkreise Anzahl: 0,Fernwirken möglich: Nein,,Wärmemengenzähler vorhanden: Nein,Schnittstelle BuES/GLT: BuES,Kostengruppe DIN 276-1: 421,Bezeichn. Kostengr. DIN 276-1: Wärmeerzeugungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000638456,Heizungsunterverteilung Neubau,31111,Heizungsanlagen,Heizung,Heizungsanlage,1,System: Wasser,Wassererwärmung: Nein,,Energieart: Fremdheizung,,,,,,,,Gesamtleistung in KW: 2500,Kessel Anzahl: 0,Lufterhitzer Anzahl: 0,Wärmetauscher Anzahl: 0,Regelkreise Anzahl: 1,Ausdehnungsgefäße Anzahl: 0,Brenner Anzahl: 0,Unterverteilungen Anzahl: 0,UVt Regelkreise Anzahl: 0,Fernwirken möglich: Nein,,Wärmemengenzähler vorhanden: Nein,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 421,Bezeichn. Kostengr. DIN 276-1: Wärmeerzeugungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000639389,"Sonnenschutzeinr., außen, kraftbet.",3991,kraftbetätigte Einrichtungen,Türen und Tore,"Sonnenschutz, außen",1,Nutzung: sonstige Nutzung,,,,,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000640919,Außenbel. ortsfest,3420,Außenbeleuchtungseinrichtungen,Elektro,Außenbel.einr. ortsf. Leuchten,41,Anbauhöhe/Masthöhe in m: 7,Leuchtmittel Sockel: E27,Leuchtmittel Typ: HQL,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000640936,Außenbel. ortsfest,3420,Außenbeleuchtungseinrichtungen,Elektro,Außenbel.einr. ortsf. Leuchten,50,,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000641098,Notlichtanlage R.0211,3440,Sicherheitsbeleuchtung; Anlagen,Elektro,Sicherheitsbeleuchtung,1,Anzahl Leuchten 230V/24-60V: 0,,Anlagenselbsttest: Nein,optische Störmeldung: Nein,,"Eigene Batterien: keine, auf GEV geschaltet",Art der eigenen Batterie: keine eigene Batterie,,,oNEA-Berechtigung: Ja,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000641103,Notbel.,3440,Sicherheitsbeleuchtung; Anlagen,Elektro,Sicherheitsbeleuchtung,1,Anzahl Leuchten 230V/24-60V: 0,Anzahl Leuchten 24 - 60V: 200,Anlagenselbsttest: Nein,,Anzahl Stromkreise: 30,"Eigene Batterien: keine, auf GEV geschaltet",Art der eigenen Batterie: keine eigene Batterie,,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000641125,Notbel. RZ,3440,Sicherheitsbeleuchtung; Anlagen,Elektro,Sicherheitsbeleuchtung,1,,Anzahl Leuchten 24 - 60V: 0,Anlagenselbsttest: Ja,optische Störmeldung: Nein,Anzahl Stromkreise: 8,Eigene Batterien: eigene Gruppenbatterien,Art der eigenen Batterie: Trockenbatterie,,,oNEA-Berechtigung: Ja,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000641966,Innenbel. KG-4.OG,3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000641979,"Innenbeleuchtung, ortsfest",3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642025,Innenbel.Garage,3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642028,"Innenbel.,Maschinenhaus",3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642081,"Innenbeleuchtung, ortsfest",3410,Innenbeleuchtungseinrichtungen,Elektro,Innenbel.einr. ortsf. Leuchten,1,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642243,BK-Anlage,3990,besondere Einrichtungen,Haustechn Einricht,Rundfunkempfangsantennenanlage,1,,,,,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 455,Bezeichn. Kostengr. DIN 276-1: Fernseh- und antennenanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642857,Personenaufzug A             261086004,36101,Personen-/Lastenaufzüge,Aufzug,Personenaufzug,1,Antriebsart: Treibscheibe,Förderhöhe in m: 27,"Betriebsgeschwindigkeit in m/s: 0,8",Tragfähigkeit in kg: 600,Anzahl der Haltestellen: 7,Anzahl Fahrten im Monat: > 1.000,Personenanzahl: 8,"Notrufzentrale: SPFS, SMC Leipzig",,,Schnittstelle BuES/GLT: BuES,,Kostengruppe DIN 276-1: 461,Bezeichn. Kostengr. DIN 276-1: Aufzugsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642866,Personenaufzug B               261086005,36101,Personen-/Lastenaufzüge,Aufzug,Personenaufzug,1,Antriebsart: Treibscheibe,Förderhöhe in m: 27,"Betriebsgeschwindigkeit in m/s: 0,8",Tragfähigkeit in kg: 600,Anzahl der Haltestellen: 7,Anzahl Fahrten im Monat: > 1.000,Personenanzahl: 8,"Notrufzentrale: SPFS, SMC Leipzig",,,Schnittstelle BuES/GLT: BuES,,Kostengruppe DIN 276-1: 461,Bezeichn. Kostengr. DIN 276-1: Aufzugsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642888,Lastenaufzug Neubau               5527,36101,Personen-/Lastenaufzüge,Aufzug,Lastenaufzug,1,Antriebsart: Treibscheibe,Förderhöhe in m: 23,"Betriebsgeschwindigkeit in m/s: 0,5",Tragfähigkeit in kg: 2100,Anzahl der Haltestellen: 6,Anzahl Fahrten im Monat: > 1.000,Personenanzahl: 28,"Notrufzentrale: SPFS, SMC Leipzig",,,Schnittstelle BuES/GLT: BuES,,Kostengruppe DIN 276-1: 461,Bezeichn. Kostengr. DIN 276-1: Aufzugsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642898,Lastenaufzug Altbau          261082006,36101,Personen-/Lastenaufzüge,Aufzug,Lastenaufzug,1,Antriebsart: Treibscheibe,Förderhöhe in m: 27,"Betriebsgeschwindigkeit in m/s: 0,5",Tragfähigkeit in kg: 2500,Anzahl der Haltestellen: 7,Anzahl Fahrten im Monat: <= 1.000,Personenanzahl: 32,"Notrufzentrale: SPFS, SMC Leipzig",,,Schnittstelle BuES/GLT: BuES,,Kostengruppe DIN 276-1: 461,Bezeichn. Kostengr. DIN 276-1: Aufzugsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000642921,Personenaufzug     RZ              86122,36101,Personen-/Lastenaufzüge,Aufzug,Personenaufzug,1,Antriebsart: direkt hydraul. Zyl. in Erde,Förderhöhe in m: 8,"Betriebsgeschwindigkeit in m/s: 0,6",Tragfähigkeit in kg: 1000,Anzahl der Haltestellen: 3,Anzahl Fahrten im Monat: > 1.000,Personenanzahl: 13,"Notrufzentrale: SPFS, SMC Leipzig",,,Schnittstelle BuES/GLT: BuES,,Kostengruppe DIN 276-1: 461,Bezeichn. Kostengr. DIN 276-1: Aufzugsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000643028,Fassadenaufzüge M3169,36103,Fassadenaufzüge,Aufzug,Fassadenaufzug,1,Förderhöhe in m: 25,Etagen aus Förderhöhe: 8,Tragfähigkeit in kg: 200,Personenanzahl: 2,,Kostengruppe DIN 276-1: 463,Bezeichn. Kostengr. DIN 276-1: Befahranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000643509,Splitgerät R. 4-5   RZ,31226,Splitklimageräte,Kältetechnik,Splitklimagerät,1,Anzahl Außeneinheiten: 1,"CO2 Äquivalent: 1,7",Anzahl Inneneinheiten: 1,Gesamtkälteleistung in KW: 4,GWP-Wert: 1700,hermetisch geschlossen: nein,"Hygiene VDI 6022: Ja, Vorschrift",Kältemittelmenge: 1,Kältemitteltyp: R 22,Leckageerkennungssystem vorhd.: nein,Anzahl Kältekreisläufe: 1,"Nutzung RLT: Gebäude, Büro",,Schnittstelle BuES/GLT: GaBI über BACnet,zugehörige Verbraucher: Sonstige,Zwischenkontrolle RLT: keine Zwischenprfg. erforderl.,,Zyklus für Dichtheitskontrolle: kein,,Kostengruppe DIN 276-1: 431,Bezeichn. Kostengr. DIN 276-1: Lüftungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645032,"NSpg-Ltg-Anl. Aussen, ohne FI      (VdS)",33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 0,Unterverteilungen Gesamt: 1,Anzahl UVT ohne USV: 1,Stromkreise 1-ph ohne USV: 7,Stromkreise 3-ph ohne USV: 0,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
