Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2042,Anlage,72956,,BST 1UG BT1 - D,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72957,,BST 1UG BT1 - E,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72958,,BST 1UG BT1 - F,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72959,,BST 1UG BT1 - G,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72960,,BST 1UG BT1 - H,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72961,,BST 1UG BT1 - I,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72962,,BST 1UG BT1 - J,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72963,,BST 1UG BT1 - K,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72964,,BST 1UG BT1 - L,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72965,,BST 1UG BT1 - M,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72966,,BST 1UG BT1 - N,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72967,,BST 1UG BT1 - O,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,72968,,BST 1UG BT1 - P Brandschutztor,1166,334,Außentor,330,Außenwände,,,Antriebsart:; Aufschaltung BMA:; Breite:; Feuerwiderstandsklasse:T30; Höhe:; im Fluchtweg:; Öffnungssteuerung:; Schließrichtung:; zusätzlicher Notausgang:; Torart:;,
2042,Anlage,72969,,BST 1UG BT1 - Q,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73018,,BST 2UG BT1 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73019,,BST 2UG BT1 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73020,,BST 2UG BT1 - C,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73021,,BST 2UG BT1 - D,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73022,,BST 2UG BT1 - E,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73023,,BST 2UG BT1 - F,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73024,,BST 2UG BT1 - G,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73025,,BST 2UG BT1 - H,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73026,,BST 2UG BT1 - I,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73027,,BST 2UG BT1 - J,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73028,,BST 3UG BT1 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73029,,BST 3UG BT1 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73030,,BST 3UG BT1 - C,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73031,,BST 3UG BT1 - D,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73032,,BST 3UG BT1 - E,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73033,,BST 3UG BT1 - F,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73034,,BST 3UG BT1 - G,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73035,,BST 3UG BT1 - H,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73036,,BST 3UG BT1 - I,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73037,,BST 3UG BT1 - J,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73038,,BST 3UG BT1 - K,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73039,,BST 3UG BT1 - L,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73040,,BST 3UG BT1 - M,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73048,,BST 4UG BT1 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73049,,BST 4UG BT1 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73050,,BST 4UG BT1 - C,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73051,,BST 4UG BT1 - D,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73052,,BST 4UG BT1 - E,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1600 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.17.02
2042,Anlage,73053,,BST 4UG BT1 - F,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1600 mm; Obertürschließer:ja; Schließfolgeregelung:ja; Türart:Drehflügeltür;,334.03.01.000.17.02
2042,Anlage,73055,,BST 4UG BT1 - G,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73056,,BST 4UG BT1 - H,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73057,,BST 4UG BT1 - I,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73058,,BST 4UG BT1 - J,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73059,,BST 4UG BT1 - K,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1600 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.17.02
2042,Anlage,73060,,BST 4UG BT1 - L,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1200 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.17.02
2042,Anlage,73061,,BST 4UG BT1 - M,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73062,,BST 4UG BT1 - N,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1200 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.17.02
2042,Anlage,73134,,BST 8OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73135,,BST 8OG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73136,,BST 7OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73137,,BST 6OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73138,,BST 5OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73139,,BST 5OG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73140,,BST 4OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73141,,BST 4OG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73142,,BST 3OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73143,,BST 3OG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73144,,BST 2OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73145,,BST 2OG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,
2042,Anlage,73146,,BST 1OG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73147,,BST 1OG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73148,,BST EG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73149,,BST EG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73150,,BST EG BT3 - C,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73151,,BST EG BT3 - D,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73152,,BST EG BT3 - E,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73153,,BST EG BT3 - F,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73154,,BST EG BT3 - G,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73155,,BST EG BT3 - H,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73156,,BST EG BT3 - I,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73157,,BST EG BT3 - J,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73167,,BST 1UG BT3 - A,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73168,,BST 1UG BT3 - B,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73169,,BST 1UG BT3 - C,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73170,,BST 1UG BT3 - D,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73171,,BST 1UG BT3 - E,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73172,,BST 1UG BT3 - F,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73173,,BST 1UG BT3 - G,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2042,Anlage,73175,,BST 1UG BT3 - H,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:900 mm; Obertürschließer:; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
